id,title,original_language,popularity,vote_average
39386,The Corsican File,Non-English,7.101,5.9
579,Jaws 2,English,28.034,5.9
452507,1922,English,22.663,5.9
356842,The Ones Below,English,7.744,5.9
10571,Boys and Girls,English,8.701,5.9
9894,The Cable Guy,English,17.405,5.9
471507,Destroyer,English,11.517,5.9
422715,The Bride,Non-English,15.851,5.9
382598,Full Speed,Non-English,17.931,5.9
302688,My Big Fat Greek Wedding 2,English,12.09,5.9
146198,Triple 9,English,19.603,5.9
87516,Oldboy,English,20.506,5.9
44363,Frozen,English,18.662,5.9
3597,I Know What You Did Last Summer,English,19.264,5.9
318,The Million Dollar Hotel,English,7.942,5.9
110552,The Protector 2,Non-English,31.747,5.9
12556,Ghosts of Girlfriends Past,English,31.135,5.9
12245,The Oxford Murders,English,8.64,5.9
11199,Wild Hogs,English,35.239,5.9
10480,Nurse Betty,English,6.79,5.9
2018,The Wedding Planner,English,13.352,5.9
1483,Begotten,English,9.814,5.9
390584,King Cobra,English,10.156,5.9
10748,St. Trinian's,English,13.377,5.9
9745,Jack Frost,English,10.05,5.9
10538,Passenger 57,English,12.183,5.9
209112,Batman v Superman: Dawn of Justice,English,98.697,5.9
14979,Thick as Thieves,English,12.986,5.9
321258,The Boy,English,32.75,5.9
24831,Piranha,English,42.329,5.9
13389,Righteous Kill,English,11.089,5.9
9275,Death to Smoochy,English,8.991,5.9
301348,Elvis & Nixon,English,11.008,5.9
299687,The 5th Wave,English,40.719,5.9
97614,Deadfall,English,11.858,5.9
2103,Solaris,English,11.374,5.9
24056,The Tournament,English,12.232,5.9
563907,All You Need is Crime,Non-English,6.156,5.9
298459,Next Time I'll Aim for the Heart,Non-English,4.575,5.9
34480,The Descent: Part 2,English,38.866,5.9
432618,Coexister,Non-English,6.619,5.9
19724,Imagine That,English,12.533,5.9
16222,Whatever It Takes,English,7.898,5.9
12500,American Ninja,English,14.208,5.9
2687,Memoirs of an Invisible Man,English,5.678,5.9
27579,The American,English,24.183,5.9
13279,Lakeview Terrace,English,10.263,5.9
10280,Thinner,English,15.529,5.9
333674,Intruders,English,11.005,5.9
270302,The Riot Club,English,6.434,5.9
25132,Shorts,English,11.73,5.9
429460,Muse,Non-English,11.172,5.9
9095,Mary Reilly,English,8.956,5.9
2749,15 Minutes,English,9.169,5.9
1690,Hostel,English,46.061,5.9
448194,Pyewacket,English,13.595,5.9
319340,I Kissed a Girl,Non-English,4.514,5.9
267193,Grimsby,English,22.034,5.9
25643,Love Happens,English,9.913,5.9
2313,Prime,English,10.854,5.9
547388,New Biz in the Hood,Non-English,9.377,5.9
396806,Anon,English,21.915,5.9
101173,Coriolanus,English,8.008,5.9
37958,Immortals,English,20.511,5.9
505707,Waiting for the Barbarians,English,14.703,5.9
252512,While We're Young,English,11.118,5.9
703745,Deep Blue Sea 3,English,59.134,5.9
337154,The Meddler,English,6.785,5.9
114478,Starship Troopers: Invasion,English,14.512,5.9
9566,The Fan,English,8.109,5.9
7515,London,English,10.973,5.9
2084,Birthday Girl,English,8.534,5.9
470114,24 Hours to Live,English,19.299,5.9
375588,Robin Hood,English,32.651,5.9
52338,Waiting for Forever,English,7.044,5.9
38031,You Will Meet a Tall Dark Stranger,English,13.571,5.9
11309,Hardware,English,6.287,5.9
306952,Naomi and Ely's No Kiss List,English,9.141,5.9
278924,Mechanic: Resurrection,English,49.675,5.9
13555,The Funhouse,English,9.241,5.9
527400,Come Away,English,14.033,5.9
231001,All Hallows' Eve,English,11.23,5.9
567971,Vampires vs. the Bronx,English,10.097,5.9
340945,USS Indianapolis: Men of Courage,English,25.115,5.9
82,Miami Vice,English,19.161,5.9
437626,Stockholm,English,9.03,5.9
340382,Attack on Titan II: End of the World,Non-English,70.929,5.9
297761,Suicide Squad,English,87.088,5.9
208763,Forbidden Empire,Non-English,12.104,5.9
37905,The Horde,Non-English,7.571,5.9
9091,Sudden Death,English,13.72,5.9
416234,Winchester,English,21.369,5.9
28468,The Key,Non-English,24.363,5.9
8780,Baby Mama,English,9.868,5.9
640923,Kidz,Non-English,4.778,5.9
520946,100% Wolf,English,59.938,5.9
284289,Beyond the Reach,English,25.0,5.9
273641,Jackass Presents: Bad Grandpa .5,English,10.776,5.9
10204,Around the World in 80 Days,English,16.933,5.9
9383,Hollow Man,English,23.8,5.9
13998,Margot at the Wedding,English,5.758,5.9
324542,Sleepless,English,27.233,5.9
238603,Earth to Echo,English,6.875,5.9
81796,Lockout,English,50.172,5.9
51994,The Deep Blue Sea,English,8.442,5.9
340676,Personal Shopper,English,24.99,5.9
72571,Paranormal Activity 3,English,47.594,5.9
49010,Hobo with a Shotgun,English,12.166,5.9
19840,"I Love You, Beth Cooper",English,65.14,5.9
11662,Casshern,Non-English,8.002,5.9
10402,Deuce Bigalow: Male Gigolo,English,37.018,5.9
9348,Species,English,39.323,5.9
62764,Mirror Mirror,English,16.496,5.9
41171,Noel,English,7.468,5.9
39227,When in Rome,English,7.42,5.9
13078,The Babysitters,English,40.085,5.9
11317,My Girl 2,English,22.112,5.9
228066,Victor Frankenstein,English,14.873,5.9
20414,"Grande, grosso e Verdone",Non-English,4.258,5.9
14873,The Jungle Book 2,English,18.939,5.9
13059,The Signal,English,12.075,5.9
12890,Smart People,English,7.453,5.9
87101,Terminator Genisys,English,94.061,5.9
45535,Fatal,Non-English,6.415,5.9
13018,Deception,English,10.288,5.9
147868,The Worst Christmas of My Life,Non-English,5.641,5.9
24402,Emmanuelle,Non-English,20.046,5.9
10093,The Return,English,8.689,5.9
340487,Certain Women,English,14.2,5.9
58224,Mr. Popper's Penguins,English,35.206,5.9
11078,National Security,English,17.696,5.9
59861,Larry Crowne,English,8.679,5.9
18476,Horsemen,English,14.754,5.9
10495,The Karate Kid Part III,English,25.215,5.9
8555,Creep,English,11.294,5.9
8398,The Hitcher,English,14.514,5.9
495766,Sono tornato,Non-English,6.549,5.9
192145,Third Person,English,9.568,5.9
98357,Broken City,English,20.838,5.9
69778,A Good Old Fashioned Orgy,English,12.145,5.9
457962,Shimmer Lake,English,16.489,5.9
254473,Brick Mansions,English,27.428,5.9
87567,The Big Wedding,English,9.347,5.9
50845,The Clink of Ice,Non-English,5.207,5.9
16061,Tokyo Gore Police,Non-English,9.573,5.9
10066,House of Wax,English,61.258,5.9
7501,Knockaround Guys,English,20.807,5.9
522417,The Scorpion King: Book of Souls,English,26.901,5.9
414001,The Mercy,English,9.347,5.9
378018,The Void,English,23.617,5.9
88042,Parental Guidance,English,17.91,5.9
84336,Shadow Dancer,English,9.531,5.9
39285,Beauty & the Briefcase,English,7.397,5.9
10488,Nim's Island,English,9.617,5.9
7451,xXx,English,58.114,5.9
445954,Acts of Vengeance,English,23.289,5.9
38541,The Divide,English,14.455,5.9
9678,Little Nicky,English,22.329,5.9
9645,Ghost Ship,English,49.303,5.9
270487,"Hail, Caesar!",English,13.583,5.9
11157,She-Devil,English,8.189,5.9
10136,The Golden Child,English,14.105,5.9
586764,Welcome Back Mr. President,Non-English,5.481,5.9
216015,Fifty Shades of Grey,English,158.771,5.9
10740,Birth,English,9.407,5.9
245906,She's Funny That Way,English,9.463,5.9
1966,Alexander,English,20.764,5.9
768334,A Classic Horror Story,Non-English,60.142,5.9
423453,Sahara,Non-English,20.636,5.9
305932,Expelled,English,16.154,5.9
182560,Dark Places,English,10.065,5.9
32856,Valentine's Day,English,24.852,5.9
492611,The Turning,English,33.207,5.9
125490,Antiviral,English,11.053,5.9
12589,Jimmy Neutron: Boy Genius,English,21.61,5.9
9453,Caligula,English,32.876,5.9
9296,S1m0ne,English,8.821,5.9
257088,Point Break,English,36.572,5.9
146381,Justin and the Knights of Valour,English,9.599,5.9
98566,Teenage Mutant Ninja Turtles,English,125.076,5.9
84200,"For a Good Time, Call...",English,7.255,5.9
74777,Absentia,English,8.571,5.9
291870,Dirty Grandpa,English,78.263,5.9
256474,In the Blood,English,17.683,5.9
45324,Casino Jack,English,7.658,5.9
43646,The Comics,Non-English,5.123,5.9
11674,101 Dalmatians,English,85.52,5.9
10985,The New Guy,English,12.527,5.9
68728,Oz the Great and Powerful,English,34.932,5.9
74998,Seeking Justice,English,34.541,5.9
11648,Must Love Dogs,English,11.939,5.9
91314,Transformers: Age of Extinction,English,124.631,5.9
84105,Frenemies,English,14.035,5.9
53399,The Solitude of Prime Numbers,Non-English,6.392,5.9
1970,The Grudge,English,57.224,5.9
570132,Battle of the Classes,Non-English,6.53,5.9
295830,Attack on Titan,Non-English,86.592,5.9
157843,Queen of the Desert,English,9.504,5.9
38970,"Remember Me, My Love",Non-English,6.41,5.9
10708,Daddy Day Care,English,18.41,5.9
9982,Chicken Little,English,34.604,5.9
2176,The Glass House,English,10.881,5.9
343611,Jack Reacher: Never Go Back,English,69.414,5.9
34494,Sorry if I Love You,Non-English,11.14,5.9
14138,Black Water,English,14.101,5.9
6073,The Mexican,English,14.036,5.9
649087,Red Dot,Non-English,53.991,5.9
241843,Cooties,English,26.71,5.9
17134,12 Rounds,English,46.747,5.9
643550,Nocturne,English,20.987,5.9
9597,Vidocq,Non-English,7.995,5.9
793723,Sentinelle,Non-English,59.201,5.9
9530,RV,English,36.068,5.9
595743,SAS: Red Notice,English,87.887,5.9
20329,L: change the WorLd,Non-English,18.655,5.9
13341,Bad News Bears,English,9.713,5.9
499726,MILF,Non-English,18.881,5.9
310133,Cop Car,English,9.386,5.9
59965,Abduction,English,18.076,5.9
57331,Largo Winch II,Non-English,7.297,5.9
399019,The Beguiled,English,28.313,5.9
258489,The Legend of Tarzan,English,52.207,5.9
39053,Cyrus,English,11.33,5.9
11152,The Ruins,English,15.366,5.9
284537,Welcome to Me,English,5.421,5.9
27583,Greenberg,English,19.538,5.9
23514,The Rum Diary,English,13.361,5.9
14648,Podium,Non-English,5.018,5.9
6723,The Rookie,English,11.551,5.9
284536,The Gambler,English,12.889,5.9
99579,"Farewell, My Queen",Non-English,6.574,5.9
33518,Alligator,English,10.369,5.9
17336,Fighting,English,14.984,5.9
7548,The Libertine,English,9.036,5.9
419522,Ignorance Is Bliss,Non-English,6.332,5.9
34069,Cargo,Non-English,5.619,5.9
10030,Good Luck Chuck,English,23.94,5.9
9458,Desperate Measures,English,13.489,5.9
559581,Stowaway,English,23.376,5.9
79697,Butter,English,8.322,5.9
439152,"Like Mother, Like Daughter",Non-English,8.165,5.9
382517,Open Season: Scared Silly,English,27.55,5.9
62838,New Year's Eve,English,19.627,5.9
395,AVP: Alien vs. Predator,English,40.145,5.9
464504,A Madea Family Funeral,English,14.274,5.9
9448,The Big Hit,English,9.683,5.9
383785,Kung Fu Yoga,Non-English,22.0,5.9
363869,Belli di papà,Non-English,4.144,5.9
277547,Playing It Cool,English,26.761,5.9
800937,Senior Year,English,218.557,5.9
440708,Mom or Dad?,Non-English,9.294,5.9
16113,The Delta Force,English,14.716,5.9
11519,1941,English,8.264,5.9
10733,The Alamo,English,7.683,5.9
340022,Gringo,English,14.777,5.9
152259,Phantom,English,20.02,5.9
36691,Solitary Man,English,22.095,5.9
17169,Any Which Way You Can,English,10.325,5.9
291264,The Family Fang,English,7.239,5.9
11187,Child's Play 3,English,59.668,5.9
1995,Lara Croft: Tomb Raider,English,21.449,5.9
476764,The Front Runner,English,9.503,5.9
460648,Bleeding Steel,Non-English,19.677,5.9
93828,Welcome to the Punch,English,7.698,5.9
13668,Catch and Release,English,9.712,5.9
9941,Down and Out in Beverly Hills,English,8.813,5.9
369780,"Josephine, Pregnant & Fabulous",Non-English,5.498,5.9
315319,Si accettano miracoli,Non-English,5.826,5.9
16406,Dick,English,11.516,5.9
10061,Escape from L.A.,English,9.867,5.9
9431,Bordello of Blood,English,57.069,5.9
151960,Planes,English,37.986,5.9
17127,The Object of My Affection,English,7.417,5.9
671039,Rogue City,Non-English,8.983,5.9
570260,Venice Calling,Non-English,6.353,5.9
10317,Our Brand Is Crisis,English,8.694,5.9
9072,Little Man,English,59.609,5.9
9021,The Santa Clause 2,English,13.317,5.9
306,Beverly Hills Cop III,English,16.259,5.9
513409,Earthquake Bird,English,9.465,5.9
661791,The Grandmother,Non-English,639.16,5.9
175574,Free Birds,English,21.1,5.9
70706,Very Good Girls,English,11.147,5.9
11306,Extreme Measures,English,8.176,5.9
235271,Addicted,English,23.91,5.9
10599,Pinocchio,Non-English,10.347,5.9
36648,Blade: Trinity,English,34.183,5.9
14140,Herbie Goes to Monte Carlo,English,9.198,5.9
12572,"New York, I Love You",English,10.429,5.9
11011,Ri¢hie Ri¢h,English,31.22,5.9
460790,Starship Troopers: Traitor of Mars,English,13.34,5.9
167032,Curse of Chucky,English,54.222,5.9
16558,Duplicity,English,10.202,5.9
13067,In the Land of Women,English,7.159,5.9
334538,Into the Forest,English,10.404,5.9
77987,Only God Forgives,English,10.119,5.9
18823,Clash of the Titans,English,87.588,5.9
15019,I Could Never Be Your Woman,English,9.813,5.9
505436,Serial (Bad) Weddings 2,Non-English,17.031,5.9
123109,No One Lives,English,8.464,5.9
395458,Suburbicon,English,15.635,5.9
260001,Life Partners,English,7.191,5.9
11908,Hatchet,English,11.812,5.9
9825,Lake Placid,English,20.322,5.9
2310,Beowulf,English,22.231,5.9
323676,The Boss,English,13.017,5.9
287084,The Town that Dreaded Sundown,English,13.889,5.9
32593,Snow White: The Fairest of Them All,English,9.686,5.9
14906,Saludos Amigos,English,24.556,5.9
456165,Family Is Family,Non-English,7.004,5.9
184125,Assault on Wall Street,English,33.279,5.9
12596,Pushing Tin,English,7.302,5.9
9957,The Benchwarmers,English,14.229,5.9
489064,3 from Hell,English,17.154,5.9
451646,My Son,Non-English,6.059,5.9
133698,A Perfect Plan,Non-English,6.238,5.9
38961,Tamara Drewe,English,9.32,5.9
18502,The Stuff,English,13.622,5.9
11968,Into the Blue,English,18.291,5.8
169219,The Dyatlov Pass Incident,English,19.951,5.8
240916,Reasonable Doubt,English,17.927,5.8
28597,Problem Child 2,English,18.946,5.8
23172,The Spy Next Door,English,35.614,5.9
11870,Big Fat Liar,English,12.602,5.8
9973,Air Buddies,English,10.278,5.8
679989,Simply Black,Non-English,5.824,5.8
244761,The Captive,English,16.71,5.8
52077,Nothing to Declare,Non-English,6.997,5.8
12819,Alpha and Omega,English,20.702,5.8
9417,Wrongfully Accused,English,9.216,5.9
521935,Cam,English,14.063,5.8
45772,Gnomeo & Juliet,English,35.467,5.8
10357,Volcano,English,16.305,5.8
395763,In the Shadow of Iris,Non-English,8.117,5.8
11258,Hard Rain,English,11.567,5.8
439079,The Nun,English,130.465,5.8
64639,Straw Dogs,English,14.158,5.8
451877,I Think We're Alone Now,English,7.729,5.8
2610,Shopgirl,English,6.063,5.8
56906,Husk,English,12.869,5.8
21301,Barbershop 2: Back in Business,English,16.924,5.9
20829,Funny People,English,39.574,5.8
437425,You Choose!,Non-English,4.963,5.8
419372,I babysitter,Non-English,4.768,5.8
14035,Meatballs,English,13.493,5.8
5137,Sky Captain and the World of Tomorrow,English,10.331,5.8
359412,Marauders,English,15.144,5.8
58547,10 Years,English,8.517,5.8
12096,The Pink Panther,English,23.144,5.8
7364,Sahara,English,12.965,5.8
780154,All My Friends Are Dead,Non-English,15.802,5.8
27573,The Bounty Hunter,English,12.596,5.8
19994,Jennifer's Body,English,61.283,5.8
12764,Missing in Action 2: The Beginning,English,9.684,5.8
4923,Zardoz,English,11.469,5.8
340402,Almost Christmas,English,8.401,5.8
60281,To the Wonder,English,6.779,5.8
20,My Life Without Me,English,9.154,5.8
86331,Desire,Non-English,88.564,5.8
6439,Racing Stripes,English,17.917,5.8
758879,A Castle for Christmas,English,15.799,5.8
415010,Ravenous,Non-English,12.671,5.8
97020,RoboCop,English,23.899,5.8
11851,The Presidio,English,9.225,5.8
2636,The Specialist,English,15.178,5.8
418437,Unforgettable,English,19.952,5.8
283445,Sinister 2,English,34.186,5.8
3682,54,English,10.027,5.8
503,Poseidon,English,16.381,5.8
517412,Tesla,English,12.617,5.8
514266,Io sono Tempesta,Non-English,7.569,5.8
423087,6 Below: Miracle on the Mountain,English,19.363,5.8
109431,Identity Thief,English,29.412,5.8
86828,Absolutely Anything,English,26.847,5.8
72207,The Five-Year Engagement,English,14.123,5.8
270010,A Hologram for the King,English,11.467,5.8
353979,Pet,English,12.351,5.8
9728,Friday the 13th Part III,English,33.414,5.8
469916,Downrange,English,27.088,5.8
150202,The Haunting in Connecticut 2: Ghosts of Georgia,English,25.439,5.8
16866,Planet 51,English,30.83,5.8
7090,Ken Park,English,24.06,5.8
354861,Father Figures,English,10.017,5.8
192134,Dom Hemingway,English,6.906,5.8
437311,Orbiter 9,Non-English,19.28,5.8
19904,The Stepfather,English,13.768,5.8
418078,It Comes at Night,English,15.068,5.8
211067,The Sacrament,English,8.409,5.8
147441,Exodus: Gods and Kings,English,85.055,5.8
10131,A Nightmare on Elm Street 4: The Dream Master,English,28.932,5.8
1691,Hostel: Part II,English,55.163,5.8
255157,The Forger,English,9.026,5.8
10406,Encino Man,English,10.248,5.8
99367,Date and Switch,English,13.761,5.8
19592,Dead Birds,English,5.609,5.8
10596,Replicant,English,10.778,5.8
4327,Charlie's Angels,English,26.867,5.8
17,The Dark,English,8.864,5.8
238215,The Cobbler,English,27.325,5.8
46221,The Tunnel,English,7.825,5.8
13690,Open Season 2,English,18.707,5.8
10069,Stay Alive,English,26.393,5.8
9570,The Black Hole,English,10.625,5.8
460321,Close,English,22.324,5.8
325133,Neighbors 2: Sorority Rising,English,34.363,5.8
342878,One Wild Moment,Non-English,13.04,5.8
320316,Italiano medio,Non-English,6.894,5.8
37414,The Killer Inside Me,English,8.826,5.8
27414,"Silent Night, Deadly Night",English,8.109,5.8
14223,Wind Chill,English,12.398,5.8
7978,The Wolfman,English,29.912,5.8
3512,Under Siege 2: Dark Territory,English,17.56,5.8
661930,The Swarm,Non-English,8.489,5.8
429202,Vox Lux,English,12.075,5.8
89492,This Is 40,English,14.399,5.8
52286,The Student,Non-English,6.598,5.8
45657,The Ward,English,16.809,5.8
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,English,37.971,5.8
214030,Fading Gigolo,English,14.494,5.8
156717,Death Race: Inferno,English,53.523,5.8
737568,The Doorman,English,80.86,5.8
346672,Underworld: Blood Wars,English,56.062,5.8
9767,The Break-Up,English,29.187,5.8
275601,Ricki and the Flash,English,12.353,5.8
61630,Il paradiso all'improvviso,Non-English,4.69,5.8
748853,In the Earth,English,12.052,5.8
445605,Slam,Non-English,12.913,5.8
335791,When the Bough Breaks,English,18.122,5.8
38262,Department Store,Non-English,10.963,5.8
12569,Extract,English,8.765,5.8
11517,Money Train,English,9.005,5.8
520725,The Lost Prince,Non-English,33.985,5.8
13836,Race to Witch Mountain,English,13.19,5.8
12138,3000 Miles to Graceland,English,10.27,5.8
2099,Raw Deal,English,12.678,5.8
347754,Curve,English,27.227,5.8
19042,All Dogs Go to Heaven 2,English,13.881,5.8
2022,Mr. Deeds,English,14.944,5.8
249070,Hitman: Agent 47,English,57.918,5.8
9600,Big Momma's House,English,29.347,5.8
50022,Super Troopers 2,English,12.811,5.8
382518,Last Call for Nowhere,Non-English,4.904,5.8
256569,Trespass Against Us,English,8.799,5.8
52451,The Three Musketeers,English,24.495,5.8
18457,Dead Weight,Non-English,6.328,5.8
431185,He's Out There,English,6.285,5.8
325848,The Parisian Bitch,Non-English,5.566,5.8
107811,21 & Over,English,23.626,5.8
9907,Barnyard,English,16.699,5.8
